1250,Product 249,982.95
1251,Product 250,621.60
1252,Product 251,458.07
1253,Product 252,238.83
1254,Product 253,717.52
1255,Product 254,980.69
1256,Product 255,118.73
1257,Product 256,171.16
1258,Product 257,503.30
1259,Product 258,330.59
1260,Product 259,502.30
1261,Product 260,30.06
1262,Product 261,862.38
1263,Product 262,36.83
1264,Product 263,317.71
1265,Product 264,595.25
1266,Product 265,734.67
1267,Product 266,111.00
1268,Product 267,538.22
1269,Product 268,245.86
1270,Product 269,889.46
1271,Product 270,871.43
1272,Product 271,712.89
1273,Product 272,878.22
1274,Product 273,598.38
1275,Product 274,158.84
1276,Product 275,347.98
1277,Product 276,366.15
1278,Product 277,662.57
1279,Product 278,239.39
1280,Product 279,219.01
1281,Product 280,358.32
1282,Product 281,368.27
1283,Product 282,359.98
1284,Product 283,471.57
1285,Product 284,681.23
1286,Product 285,707.77
1287,Product 286,285.28
1288,Product 287,147.09
1289,Product 288,120.80
1290,Product 289,246.67
1291,Product 290,41.48
1292,Product 291,329.30
1293,Product 292,892.08
1294,Product 293,343.53
1295,Product 294,518.16
1296,Product 295,448.23
1297,Product 296,673.80
1298,Product 297,34.34
1299,Product 298,538.16
1300,Product 299,400.28
1301,Product 300,683.05
1302,Product 301,782.14
1303,Product 302,494.24
1304,Product 303,46.52
1305,Product 304,895.47
1306,Product 305,460.95
1307,Product 306,671.98
1308,Product 307,335.81
1309,Product 308,177.23
1310,Product 309,393.33
1311,Product 310,930.05
1312,Product 311,765.10
1313,Product 312,787.60
1314,Product 313,992.41
1315,Product 314,492.10
1316,Product 315,136.54
1317,Product 316,434.58
1318,Product 317,571.89
1319,Product 318,218.68
1320,Product 319,599.11
1321,Product 320,820.79
1322,Product 321,181.46
1323,Product 322,873.08
1324,Product 323,772.26
1325,Product 324,403.03
1326,Product 325,900.33
1327,Product 326,571.91
1328,Product 327,339.64
1329,Product 328,906.47
1330,Product 329,877.90
1331,Product 330,818.99
1332,Product 331,873.37
1333,Product 332,982.65
1334,Product 333,548.37
1335,Product 334,260.69
1336,Product 335,802.36
1337,Product 336,280.82
1338,Product 337,865.04
1339,Product 338,571.00
1340,Product 339,372.79
1341,Product 340,113.04
1342,Product 341,100.28
1343,Product 342,676.79
1344,Product 343,164.97
1345,Product 344,835.73
1346,Product 345,738.45
1347,Product 346,866.23
1348,Product 347,227.32
1349,Product 348,44.27
1350,Product 349,251.85
1351,Product 350,188.20
1352,Product 351,167.20
1353,Product 352,682.05
1354,Product 353,93.82
1355,Product 354,945.35
1356,Product 355,597.26
1357,Product 356,201.20
1358,Product 357,68.05
1359,Product 358,10.91
1360,Product 359,177.29
1361,Product 360,980.23
1362,Product 361,339.91
1363,Product 362,156.75
1364,Product 363,113.29
1365,Product 364,301.67
1366,Product 365,743.02
1367,Product 366,569.86
1368,Product 367,378.98
1369,Product 368,323.48
1370,Product 369,703.41
1371,Product 370,254.82
1372,Product 371,109.48
1373,Product 372,638.46
1374,Product 373,53.78
1375,Product 374,71.47
1376,Product 375,582.75
1377,Product 376,208.68
1378,Product 377,241.78
1379,Product 378,740.08
1380,Product 379,951.31
1381,Product 380,685.43
1382,Product 381,948.90
1383,Product 382,260.72
1384,Product 383,415.35
1385,Product 384,380.11
1386,Product 385,930.66
1387,Product 386,838.72
1388,Product 387,837.62
1389,Product 388,437.65
1390,Product 389,963.71
1391,Product 390,585.18
1392,Product 391,891.45
1393,Product 392,81.22
1394,Product 393,142.23
1395,Product 394,969.30
1396,Product 395,705.43
1397,Product 396,146.07
1398,Product 397,403.40
1399,Product 398,238.71
1400,Product 399,621.31
1401,Product 400,499.61
1402,Product 401,80.88
1403,Product 402,794.23
1404,Product 403,116.52
1405,Product 404,356.60
1406,Product 405,485.37
1407,Product 406,807.64
1408,Product 407,158.45
1409,Product 408,940.26
1410,Product 409,992.63
1411,Product 410,203.65
1412,Product 411,254.59
1413,Product 412,413.84
1414,Product 413,882.32
1415,Product 414,491.82
1416,Product 415,241.14
1417,Product 416,512.33
1418,Product 417,214.69
1419,Product 418,829.46
1420,Product 419,412.10
1421,Product 420,839.66
1422,Product 421,357.42
1423,Product 422,123.46
1424,Product 423,931.74
1425,Product 424,364.59
1426,Product 425,381.60
1427,Product 426,937.01
1428,Product 427,595.49
1429,Product 428,246.76
1430,Product 429,432.98
1431,Product 430,456.18
1432,Product 431,907.53
1433,Product 432,754.58
1434,Product 433,354.30
1435,Product 434,792.28
1436,Product 435,127.81
1437,Product 436,697.33
1438,Product 437,284.02
1439,Product 438,447.16
1440,Product 439,407.37
1441,Product 440,486.83
1442,Product 441,688.62
1443,Product 442,852.09
1444,Product 443,377.60
1445,Product 444,667.01
1446,Product 445,298.25
1447,Product 446,504.82
1448,Product 447,587.59
1449,Product 448,505.14
1450,Product 449,709.44
1451,Product 450,374.98
1452,Product 451,993.05
1453,Product 452,24.30
1454,Product 453,993.64
1455,Product 454,924.87
1456,Product 455,291.49
1457,Product 456,674.12
1458,Product 457,507.15
1459,Product 458,300.52
1460,Product 459,270.09
1461,Product 460,685.55
1462,Product 461,235.25
1463,Product 462,987.27
1464,Product 463,485.99
1465,Product 464,35.17
1466,Product 465,422.65
1467,Product 466,494.62
1468,Product 467,533.68
1469,Product 468,855.72
1470,Product 469,942.49
1471,Product 470,436.79
1472,Product 471,869.52
1473,Product 472,72.06
1474,Product 473,837.30
1475,Product 474,708.54
1476,Product 475,660.83
1477,Product 476,15.06
1478,Product 477,728.46
1479,Product 478,319.91
1480,Product 479,405.09
1481,Product 480,771.24
1482,Product 481,334.32
1483,Product 482,849.24
1484,Product 483,124.55
1485,Product 484,61.79
1486,Product 485,162.46
1487,Product 486,400.47
1488,Product 487,782.25
1489,Product 488,512.02
1490,Product 489,547.98
1491,Product 490,408.67
1492,Product 491,187.46
1493,Product 492,271.12
1494,Product 493,597.46
1495,Product 494,627.13
1496,Product 495,62.10
1497,Product 496,71.81
1498,Product 497,267.04
1499,Product 498,149.83
1500,Product 499,124.04
1501,Product 500,980.55
1502,Product 501,753.55
1503,Product 502,374.82
1504,Product 503,9.05
1505,Product 504,281.63
1506,Product 505,608.68
1507,Product 506,397.00
1508,Product 507,600.42
1509,Product 508,161.74
1510,Product 509,499.13
1511,Product 510,433.25
1512,Product 511,863.31
1513,Product 512,116.85
1514,Product 513,329.65
1515,Product 514,528.06
1516,Product 515,590.63
1517,Product 516,289.06
1518,Product 517,520.91
1519,Product 518,964.90
1520,Product 519,558.10
1521,Product 520,258.62
1522,Product 521,590.66
1523,Product 522,516.34
1524,Product 523,458.10
1525,Product 524,165.05
1526,Product 525,824.43
1527,Product 526,905.21
1528,Product 527,635.29
1529,Product 528,410.83
1530,Product 529,740.75
1531,Product 530,619.81
1532,Product 531,81.55
1533,Product 532,612.76
1534,Product 533,256.31
1535,Product 534,527.61
1536,Product 535,363.62
1537,Product 536,907.95
1538,Product 537,937.78
1539,Product 538,565.16
1540,Product 539,153.90
1541,Product 540,195.41
1542,Product 541,489.68
1543,Product 542,146.09
1544,Product 543,813.16
1545,Product 544,398.94
1546,Product 545,671.71
1547,Product 546,824.49
1548,Product 547,33.38
1549,Product 548,373.19
1550,Product 549,164.24
1551,Product 550,177.95
1552,Product 551,890.14
1553,Product 552,642.14
1554,Product 553,506.78
1555,Product 554,832.26
1556,Product 555,775.46
1557,Product 556,757.72
1558,Product 557,122.35
1559,Product 558,39.33
1560,Product 559,585.89
1561,Product 560,696.63
1562,Product 561,609.30
1563,Product 562,240.11
1564,Product 563,224.78
1565,Product 564,373.94
1566,Product 565,932.48
1567,Product 566,596.27
1568,Product 567,943.85
1569,Product 568,44.94
1570,Product 569,877.16
1571,Product 570,557.27
1572,Product 571,295.80
1573,Product 572,90.01
1574,Product 573,141.49
1575,Product 574,143.84
1576,Product 575,498.62
1577,Product 576,432.42
1578,Product 577,737.75
1579,Product 578,774.16
1580,Product 579,821.15
1581,Product 580,624.91
1582,Product 581,947.21
1583,Product 582,136.16
1584,Product 583,190.88
1585,Product 584,458.33
1586,Product 585,930.50
1587,Product 586,816.90
1588,Product 587,596.58
1589,Product 588,794.35
1590,Product 589,232.54
1591,Product 590,139.77
1592,Product 591,12.04
1593,Product 592,203.95
1594,Product 593,840.45
1595,Product 594,930.27
1596,Product 595,501.40
1597,Product 596,904.81
1598,Product 597,152.69
1599,Product 598,733.20
1600,Product 599,882.72
1601,Product 600,432.68
1602,Product 601,199.44
1603,Product 602,336.98
1604,Product 603,823.33
1605,Product 604,456.02
1606,Product 605,716.78
1607,Product 606,325.19
1608,Product 607,518.73
1609,Product 608,147.41
1610,Product 609,221.07
1611,Product 610,770.63
1612,Product 611,166.69
1613,Product 612,562.02
1614,Product 613,55.39
1615,Product 614,114.44
1616,Product 615,288.62
1617,Product 616,540.30
1618,Product 617,486.06
1619,Product 618,730.30
1620,Product 619,572.76
1621,Product 620,750.95
1622,Product 621,315.26
1623,Product 622,663.40
1624,Product 623,316.64
1625,Product 624,620.11
1626,Product 625,144.28
1627,Product 626,554.20
1628,Product 627,731.28
1629,Product 628,53.67
1630,Product 629,372.75
1631,Product 630,808.72
1632,Product 631,335.00
1633,Product 632,52.20
1634,Product 633,249.89
1635,Product 634,660.20
1636,Product 635,412.05
1637,Product 636,541.47
1638,Product 637,807.30
1639,Product 638,881.20
1640,Product 639,39.47
1641,Product 640,996.46
1642,Product 641,296.02
1643,Product 642,550.74
1644,Product 643,495.32
1645,Product 644,722.97
1646,Product 645,826.41
1647,Product 646,457.69
1648,Product 647,951.94
1649,Product 648,978.18
1650,Product 649,265.37
1651,Product 650,429.95
1652,Product 651,230.22
1653,Product 652,460.30
1654,Product 653,83.48
1655,Product 654,117.76
1656,Product 655,44.22
1657,Product 656,77.17
1658,Product 657,763.20
1659,Product 658,530.51
1660,Product 659,599.74
1661,Product 660,314.91
1662,Product 661,579.96
1663,Product 662,927.68
1664,Product 663,626.65
1665,Product 664,970.17
1666,Product 665,48.93
1667,Product 666,497.94
1668,Product 667,921.52
1669,Product 668,482.89
1670,Product 669,93.19
1671,Product 670,624.43
1672,Product 671,255.66
1673,Product 672,611.74
1674,Product 673,33.06
1675,Product 674,429.94
1676,Product 675,63.12
1677,Product 676,730.21
1678,Product 677,821.30
1679,Product 678,722.35
1680,Product 679,664.03
1681,Product 680,588.86
1682,Product 681,555.50
1683,Product 682,418.60
1684,Product 683,900.80
1685,Product 684,987.93
1686,Product 685,186.69
1687,Product 686,15.18
1688,Product 687,967.89
1689,Product 688,434.23
1690,Product 689,511.97
1691,Product 690,692.87
1692,Product 691,900.64
1693,Product 692,517.48
1694,Product 693,989.40
1695,Product 694,196.04
1696,Product 695,654.22
1697,Product 696,433.63
1698,Product 697,644.67
1699,Product 698,709.17
1700,Product 699,950.99
1701,Product 700,806.28
1702,Product 701,351.75
1703,Product 702,567.99
1704,Product 703,102.91
1705,Product 704,712.31
1706,Product 705,63.80
1707,Product 706,787.71
1708,Product 707,825.05
1709,Product 708,603.78
1710,Product 709,145.75
1711,Product 710,68.02
1712,Product 711,647.17
1713,Product 712,635.72
1714,Product 713,816.25
1715,Product 714,142.16
1716,Product 715,902.57
1717,Product 716,758.07
1718,Product 717,844.70
1719,Product 718,76.86
1720,Product 719,426.24
1721,Product 720,809.61
1722,Product 721,67.81
1723,Product 722,400.35
1724,Product 723,29.60
1725,Product 724,763.35
1726,Product 725,990.20
1727,Product 726,737.45
1728,Product 727,534.30
1729,Product 728,214.74
1730,Product 729,715.47
1731,Product 730,963.68
1732,Product 731,645.05
1733,Product 732,178.13
1734,Product 733,716.21
1735,Product 734,754.70
1736,Product 735,219.52
1737,Product 736,261.33
1738,Product 737,496.05
1739,Product 738,802.83
1740,Product 739,553.13
1741,Product 740,324.71
1742,Product 741,21.42
1743,Product 742,899.11
1744,Product 743,137.10
1745,Product 744,798.38
1746,Product 745,907.66
1747,Product 746,537.50
1748,Product 747,970.52
1749,Product 748,929.68
1750,Product 749,731.39
1751,Product 750,686.99
1752,Product 751,910.24
1753,Product 752,363.11
1754,Product 753,510.35
1755,Product 754,897.80
1756,Product 755,727.10
1757,Product 756,615.98
1758,Product 757,341.84
1759,Product 758,959.93
1760,Product 759,502.89
1761,Product 760,205.49
1762,Product 761,422.45
1763,Product 762,914.91
1764,Product 763,749.26
1765,Product 764,406.35
1766,Product 765,184.56
1767,Product 766,336.15
1768,Product 767,158.37
1769,Product 768,873.26
1770,Product 769,78.81
1771,Product 770,438.77
1772,Product 771,204.65
1773,Product 772,648.53
1774,Product 773,607.19
1775,Product 774,756.36
1776,Product 775,907.47
1777,Product 776,392.38
1778,Product 777,567.57
1779,Product 778,830.35
1780,Product 779,937.25
1781,Product 780,22.38
1782,Product 781,108.51
1783,Product 782,596.83
1784,Product 783,900.17
1785,Product 784,328.19
1786,Product 785,111.76
1787,Product 786,926.16
1788,Product 787,71.72
1789,Product 788,538.85
1790,Product 789,620.45
1791,Product 790,72.39
1792,Product 791,64.88
1793,Product 792,262.42
1794,Product 793,512.07
1795,Product 794,622.82
1796,Product 795,915.88
1797,Product 796,691.25
1798,Product 797,378.28
1799,Product 798,901.82
1800,Product 799,848.88
1801,Product 800,471.15
1802,Product 801,617.37
1803,Product 802,679.06
1804,Product 803,540.24
1805,Product 804,168.76
1806,Product 805,70.48
1807,Product 806,458.51
1808,Product 807,44.20
1809,Product 808,838.94
1810,Product 809,139.18
1811,Product 810,583.10
1812,Product 811,663.57
1813,Product 812,792.44
1814,Product 813,209.50
1815,Product 814,878.86
1816,Product 815,952.55
1817,Product 816,294.25
1818,Product 817,376.69
1819,Product 818,582.86
1820,Product 819,723.25
1821,Product 820,583.87
1822,Product 821,915.06
1823,Product 822,851.28
1824,Product 823,393.37
1825,Product 824,301.36
1826,Product 825,668.62
1827,Product 826,226.72
1828,Product 827,259.48
1829,Product 828,126.56
1830,Product 829,551.20
1831,Product 830,58.17
1832,Product 831,308.87
1833,Product 832,193.79
1834,Product 833,638.30
1835,Product 834,12.59
1836,Product 835,992.14
1837,Product 836,630.34
1838,Product 837,908.54
1839,Product 838,493.85
1840,Product 839,969.97
1841,Product 840,384.67
1842,Product 841,548.53
1843,Product 842,992.72
1844,Product 843,219.23
1845,Product 844,358.76
1846,Product 845,873.24
1847,Product 846,130.81
1848,Product 847,37.01
1849,Product 848,738.82
1850,Product 849,332.41
1851,Product 850,432.12
1852,Product 851,415.87
1853,Product 852,329.89
1854,Product 853,773.95
1855,Product 854,657.15
1856,Product 855,979.17
1857,Product 856,642.14
1858,Product 857,116.80
1859,Product 858,868.17
1860,Product 859,162.64
1861,Product 860,450.37
1862,Product 861,848.22
1863,Product 862,257.76
1864,Product 863,606.53
1865,Product 864,553.01
1866,Product 865,304.55
1867,Product 866,169.02
1868,Product 867,782.28
1869,Product 868,493.14
1870,Product 869,519.73
1871,Product 870,661.88
1872,Product 871,718.58
1873,Product 872,71.32
1874,Product 873,532.09
1875,Product 874,438.53
1876,Product 875,313.55
1877,Product 876,578.86
1878,Product 877,427.88
1879,Product 878,929.82
1880,Product 879,123.25
1881,Product 880,809.81
1882,Product 881,68.77
1883,Product 882,865.34
1884,Product 883,701.32
1885,Product 884,71.18
1886,Product 885,400.90
1887,Product 886,701.32
1888,Product 887,530.19
1889,Product 888,603.34
1890,Product 889,474.24
1891,Product 890,863.75
1892,Product 891,331.59
1893,Product 892,46.09
1894,Product 893,814.14
1895,Product 894,878.32
1896,Product 895,72.28
1897,Product 896,840.85
1898,Product 897,580.40
1899,Product 898,104.08
1900,Product 899,290.48
1901,Product 900,745.44
1902,Product 901,24.81
1903,Product 902,964.86
1904,Product 903,459.36
1905,Product 904,955.47
1906,Product 905,114.29
1907,Product 906,280.13
1908,Product 907,976.08
1909,Product 908,674.82
1910,Product 909,824.57
1911,Product 910,536.52
1912,Product 911,17.93
1913,Product 912,357.70
1914,Product 913,528.28
1915,Product 914,711.45
1916,Product 915,942.06
1917,Product 916,255.89
1918,Product 917,101.46
1919,Product 918,562.39
1920,Product 919,120.81
1921,Product 920,347.00
1922,Product 921,854.03
1923,Product 922,128.01
1924,Product 923,101.87
1925,Product 924,193.48
1926,Product 925,152.45
1927,Product 926,551.90
1928,Product 927,760.74
1929,Product 928,786.81
1930,Product 929,646.59
1931,Product 930,234.96
1932,Product 931,672.62
1933,Product 932,967.40
1934,Product 933,338.23
1935,Product 934,749.41
1936,Product 935,271.63
1937,Product 936,578.30
1938,Product 937,335.04
1939,Product 938,905.20
1940,Product 939,487.28
1941,Product 940,109.29
1942,Product 941,21.33
1943,Product 942,849.13
1944,Product 943,451.56
1945,Product 944,217.82
1946,Product 945,546.14
1947,Product 946,97.24
1948,Product 947,554.41
1949,Product 948,174.54
1950,Product 949,979.29
1951,Product 950,952.93
1952,Product 951,591.35
1953,Product 952,973.34
1954,Product 953,217.29
1955,Product 954,846.23
1956,Product 955,994.03
1957,Product 956,569.58
1958,Product 957,734.11
1959,Product 958,743.91
1960,Product 959,162.59
1961,Product 960,465.08
1962,Product 961,565.29
1963,Product 962,925.65
1964,Product 963,728.79
1965,Product 964,644.52
1966,Product 965,489.41
1967,Product 966,98.17
1968,Product 967,169.06
1969,Product 968,685.29
1970,Product 969,227.28
1971,Product 970,27.35
1972,Product 971,559.19
1973,Product 972,711.46
1974,Product 973,616.74
1975,Product 974,607.55
1976,Product 975,415.49
1977,Product 976,742.53
1978,Product 977,140.28
1979,Product 978,557.71
1980,Product 979,501.77
1981,Product 980,898.50
1982,Product 981,882.42
1983,Product 982,736.02
1984,Product 983,197.47
1985,Product 984,865.53
1986,Product 985,975.68
1987,Product 986,397.34
1988,Product 987,519.24
1989,Product 988,999.71
1990,Product 989,856.32
1991,Product 990,582.29
1992,Product 991,166.52
1993,Product 992,451.76
1994,Product 993,195.19
1995,Product 994,222.26
1996,Product 995,21.47
1997,Product 996,731.14
1998,Product 997,194.06
1999,Product 998,471.32
2000,Product 999,374.13
